,Unnamed: 0,ciclo,Cod.Asign,Asignatura,Cod.Car.Sec,Cod.Curso,Convocatoria,Anho,Semestre,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Primer.Rec,Segundo.Rec,Nota.Final,Asis,4P_60,id_anony
20368,4382,1,5513,GEODESIA GEOMETRICA,CGF-PLS09 ,6,1,2013,1,0,2013,14,18,5,0,12,[0],1.0,,es_1047
20369,4383,1,5513,GEODESIA GEOMETRICA,CGF-PLS09 ,6,1,2013,1,1,2013,16,23,5,0,0,[2],1.0,,es_579
20370,4384,1,5513,GEODESIA GEOMETRICA,CGF-PLS09 ,6,1,2013,1,1,2013,13,28,10,0,0,[4],1.0,,es_443
20371,4385,1,5513,GEODESIA GEOMETRICA,CGF-PLS09 ,6,1,2013,1,1,2013,14,31,10,0,0,[5],1.0,,es_365
20372,4386,1,5514,SOCIOLOGIA,CGF-PLS09 ,6,1,2013,1,1,2012,0,0,0,0,0,[4],0.0,,es_413
20373,4388,1,5515,EDAFOLOGIA,CGF-PLS09 ,6,1,2013,1,1,2013,16,10,10,0,0,[2],1.0,,es_255
20374,4389,1,5515,EDAFOLOGIA,CGF-PLS09 ,6,1,2013,1,1,2013,26,26,10,0,0,[5],1.0,,es_1054
20375,4390,1,5515,EDAFOLOGIA,CGF-PLS09 ,6,1,2013,1,1,2013,19,27,10,0,0,[5],1.0,,es_1053
20376,4391,1,5515,EDAFOLOGIA,CGF-PLS09 ,6,1,2013,1,1,2013,17,10,10,0,0,[3],1.0,,es_1045
20377,4392,1,5515,EDAFOLOGIA,CGF-PLS09 ,6,1,2013,1,1,2013,27,23,10,0,0,[5],1.0,,es_1055
20378,4393,1,5515,EDAFOLOGIA,CGF-PLS09 ,6,1,2013,1,1,2013,19,32,10,0,0,[5],1.0,,es_1046
20379,4394,1,5515,EDAFOLOGIA,CGF-PLS09 ,6,1,2013,1,1,2013,11,27,10,0,0,[3],1.0,,es_1047
20380,4395,1,5515,EDAFOLOGIA,CGF-PLS09 ,6,1,2013,1,1,2013,17,24,10,0,0,[3],1.0,,es_579
20381,4396,1,5515,EDAFOLOGIA,CGF-PLS09 ,6,1,2013,1,1,2013,26,26,10,0,0,[5],1.0,,es_1050
20382,4397,1,5515,EDAFOLOGIA,CGF-PLS09 ,6,1,2013,1,1,2013,26,31,10,0,0,[5],1.0,,es_443
20383,4398,1,5516,HIDROLOGIA GENERAL E HIDRAULICA,CGF-175-09,6,1,2013,1,1,2013,9,33,10,0,0,[4],1.0,,es_1501
20384,4399,1,5516,HIDROLOGIA GENERAL E HIDRAULICA,CGF-PLS09 ,6,1,2013,1,1,2013,8,25,10,0,0,[2],1.0,,es_255
20385,4400,1,5516,HIDROLOGIA GENERAL E HIDRAULICA,CGF-PLS09 ,6,1,2013,1,0,2013,9,18,10,0,0,[0],1.0,,es_1054
20386,4401,1,5516,HIDROLOGIA GENERAL E HIDRAULICA,CGF-PLS09 ,6,1,2013,1,0,0,18,0,10,0,0,[0],1.0,,es_1045
20387,4402,1,5516,HIDROLOGIA GENERAL E HIDRAULICA,CGF-PLS09 ,6,1,2013,1,0,0,0,0,0,0,0,[0],0.0,,es_1796
20388,4403,1,5516,HIDROLOGIA GENERAL E HIDRAULICA,CGF-PLS09 ,6,1,2013,1,1,2013,13,28,10,0,0,[5],1.0,,es_1046
20389,4404,1,5516,HIDROLOGIA GENERAL E HIDRAULICA,CGF-175-09,6,1,2013,1,1,2013,8,28,10,0,0,[4],1.0,,es_253
20390,4405,1,5517,CARTOGRAFIA 2,CGF-175-09,6,1,2013,1,1,2013,8,30,10,0,0,[4],1.0,,es_1501
20391,4406,1,5517,CARTOGRAFIA 2,CGF-PLS09 ,6,1,2013,1,1,2013,11,19,10,0,0,[3],1.0,,es_414
20392,4407,1,5517,CARTOGRAFIA 2,CGF-PLS09 ,6,1,2013,1,1,2013,8,24,10,0,0,[2],1.0,,es_1046
20393,4408,1,5517,CARTOGRAFIA 2,CGF-PLS09 ,6,1,2013,1,1,2013,16,26,10,0,0,[5],1.0,,es_443
20394,4409,1,5517,CARTOGRAFIA 2,CGF-PLS09 ,6,1,2013,1,0,2013,1,27,10,0,0,[0],1.0,,es_365
20395,4410,1,5523,LEVANTAMIENTO REGIONALES Y CATASTRALES,CGF-175-09,8,1,2013,1,1,2013,14,28,7,0,0,[4],1.0,,es_1501
20396,4411,1,5523,LEVANTAMIENTO REGIONALES Y CATASTRALES,CGF-PLS09 ,8,1,2013,1,1,2013,17,26,6,0,0,[5],1.0,,es_824
20397,4412,1,5523,LEVANTAMIENTO REGIONALES Y CATASTRALES,CGF-PLS09 ,8,1,2013,1,0,0,0,0,0,0,0,[0],0.0,,es_1050
20398,4413,1,5523,LEVANTAMIENTO REGIONALES Y CATASTRALES,CGF-175-09,8,1,2013,1,1,2013,16,24,7,0,0,[4],1.0,,es_253
20399,4414,1,5524,ASTRONOMIA,CGF-175-09,8,1,2013,1,1,2013,20,31,0,0,0,[3],1.0,,es_1501
20400,4415,1,5524,ASTRONOMIA,CGF-PLS09 ,8,1,2013,1,0,0,0,0,0,0,0,[0],0.0,,es_1796
20401,4416,1,5524,ASTRONOMIA,CGF-PLS09 ,8,1,2013,1,1,2013,18,30,0,0,0,[3],1.0,,es_824
20402,4417,1,5524,ASTRONOMIA,CGF-PLS09 ,8,1,2013,1,1,2013,21,34,0,0,0,[5],1.0,,es_1050
20403,4418,1,5524,ASTRONOMIA,CGF-175-09,8,1,2013,1,1,2013,21,31,0,0,0,[4],1.0,,es_253
20404,4419,1,5525,GEOMORFOLOGIA,CGF-175-09,8,1,2013,1,1,2013,9,13,8,34,40,[3],1.0,,es_1048
20405,4420,1,5525,GEOMORFOLOGIA,CGF-175-09,8,1,2013,1,1,2013,10,13,8,38,0,"[1, 3]",1.0,,es_1501
20406,4421,1,5525,GEOMORFOLOGIA,CGF-PLS09 ,8,1,2013,1,0,0,10,0,8,0,0,[0],1.0,,es_255
20407,4422,1,5525,GEOMORFOLOGIA,CGF-175-09,8,1,2013,1,1,2013,11,13,9,38,0,[4],1.0,,es_1049
20408,4423,1,5525,GEOMORFOLOGIA,CGF-PLS09 ,8,1,2013,1,1,2013,15,12,10,41,51,[5],1.0,,es_1054
20409,4424,1,5525,GEOMORFOLOGIA,CGF-PLS09 ,8,1,2013,1,0,0,8,5,9,0,0,[0],1.0,,es_1053
20410,4425,1,5525,GEOMORFOLOGIA,CGF-PLS09 ,8,1,2013,1,1,2013,10,11,8,0,49,[4],1.0,,es_414
20411,4426,1,5525,GEOMORFOLOGIA,CGF-PLS09 ,8,1,2013,1,1,2013,10,17,8,0,0,[2],1.0,,es_1045
20412,4427,1,5525,GEOMORFOLOGIA,CGF-PLS09 ,8,1,2013,1,0,2013,16,8,8,42,0,[0],1.0,,es_1055
20413,4428,1,5525,GEOMORFOLOGIA,CGF-PLS09 ,8,1,2013,1,1,2013,15,19,8,0,0,[4],1.0,,es_1046
20414,4429,1,5525,GEOMORFOLOGIA,CGF-PLS09 ,8,1,2013,1,0,2013,12,6,8,0,40,[1],1.0,,es_1047
20415,4430,1,5525,GEOMORFOLOGIA,CGF-PLS09 ,8,1,2013,1,0,0,0,4,8,0,0,[0],1.0,,es_579
20416,4431,1,5525,GEOMORFOLOGIA,CGF-PLS09 ,8,1,2013,1,1,2013,12,16,9,46,0,[4],1.0,,es_1050
20417,4432,1,5525,GEOMORFOLOGIA,CGF-PLS09 ,8,1,2013,1,1,2013,14,17,9,0,0,[4],1.0,,es_443
20418,4434,1,5525,GEOMORFOLOGIA,CGF-175-09,8,1,2013,1,0,0,0,0,0,0,0,[0],0.0,,es_253
20419,4435,1,5526,SISTEMA DE INFORMACION GEOGRAFICA,CGF-175-09,8,1,2013,1,1,2013,16,1,5,39,0,[3],1.0,,es_1048
20420,4436,1,5526,SISTEMA DE INFORMACION GEOGRAFICA,CGF-PLS09 ,8,1,2013,1,1,2013,23,33,5,0,0,[5],1.0,,es_824
20421,4437,1,5526,SISTEMA DE INFORMACION GEOGRAFICA,CGF-PLS09 ,8,1,2013,1,0,2013,20,12,5,0,0,[0],1.0,,es_172
20422,4438,1,5526,SISTEMA DE INFORMACION GEOGRAFICA,CGF-PLS09 ,8,1,2013,1,1,2013,18,30,5,0,0,[5],1.0,,es_1050
20423,4439,1,5527,GEODESIA GRAVIMETRICA,CGF-PLS09 ,8,1,2013,1,1,2013,16,32,10,0,0,[5],1.0,,es_255
20424,4440,1,5527,GEODESIA GRAVIMETRICA,CGF-PLS09 ,8,1,2013,1,1,2013,14,21,10,0,0,[4],1.0,,es_413
20425,4441,1,5527,GEODESIA GRAVIMETRICA,CGF-PLS09 ,8,1,2013,1,1,2013,20,36,10,0,0,[5],1.0,,es_1055
20426,4442,1,5527,GEODESIA GRAVIMETRICA,CGF-PLS09 ,8,1,2013,1,0,0,0,0,0,0,0,[0],0.0,,es_1796
20427,4443,1,5527,GEODESIA GRAVIMETRICA,CGF-PLS09 ,8,1,2013,1,0,0,0,0,0,0,0,[0],0.0,,es_365
20428,4444,1,5527,GEODESIA GRAVIMETRICA,CGF-PLS09 ,8,1,2013,1,1,2013,24,32,10,0,0,[5],1.0,,es_1347
20429,4445,1,5533,EVALUACION Y GESTION AMBIENTAL,CGF-PLS09 ,10,1,2013,1,1,2013,14,29,8,0,0,[4],1.0,,es_1051
20430,4446,1,5533,EVALUACION Y GESTION AMBIENTAL,CGF-PLS09 ,10,1,2013,1,1,2013,14,27,8,0,0,[4],1.0,,es_822
20431,4447,1,5533,EVALUACION Y GESTION AMBIENTAL,CGF-PLS09 ,10,1,2013,1,1,2012,0,0,0,0,0,[5],0.0,,es_411
20432,4448,1,5533,EVALUACION Y GESTION AMBIENTAL,CGF-PLS09 ,10,1,2013,1,1,2012,16,33,8,0,0,[5],1.0,,es_413
20433,4449,1,5534,VIAS DE COMUNICACION,CGF-175-09,10,1,2013,1,1,2013,15,24,0,0,0,[4],1.0,,es_1048
20434,4450,1,5534,VIAS DE COMUNICACION,CGF-175-09,10,1,2013,1,1,2013,23,26,0,0,0,[5],1.0,,es_1501
20435,4451,1,5534,VIAS DE COMUNICACION,CGF-175-09,10,1,2013,1,1,2013,17,27,0,0,0,[4],1.0,,es_1049
20436,4452,1,5534,VIAS DE COMUNICACION,CGF-PLS09 ,10,1,2013,1,1,2013,21,21,10,0,0,[4],1.0,,es_1054
20437,4453,1,5534,VIAS DE COMUNICACION,CGF-PLS09 ,10,1,2013,1,1,2012,24,23,10,0,0,[4],1.0,,es_1053
20438,4454,1,5534,VIAS DE COMUNICACION,CGF-PLS09 ,10,1,2013,1,1,2013,19,30,10,0,0,[4],1.0,,es_1055
20439,4455,1,5534,VIAS DE COMUNICACION,CGF-PLS09 ,10,1,2013,1,1,2012,21,29,10,0,0,[4],1.0,,es_172
20440,4456,1,5534,VIAS DE COMUNICACION,CGF-PLS09 ,10,1,2013,1,1,2013,12,20,10,0,0,[2],1.0,,es_1050
20441,4457,1,5534,VIAS DE COMUNICACION,CGF-PLS09 ,10,1,2013,1,1,2013,21,27,10,0,0,[4],1.0,,es_171
20442,4458,1,5534,VIAS DE COMUNICACION,CGF-175-09,10,1,2013,1,1,2013,15,27,0,0,0,[2],1.0,,es_253
20443,4459,1,5535,AVALUO Y TASACION,CGF-PLS09 ,10,1,2013,1,0,0,0,0,0,0,0,[0],0.0,,es_822
20444,4460,1,5535,AVALUO Y TASACION,CGF-175-09,10,1,2013,1,0,0,0,0,0,0,0,[0],0.0,,es_1048
20447,4463,1,5535,AVALUO Y TASACION,CGF-PLS09 ,10,1,2013,1,0,0,0,0,0,0,0,[0],0.0,,es_413
20457,4473,1,5535,AVALUO Y TASACION,CGF-PLS09 ,10,1,2013,1,0,2013,19,12,4,0,0,[0],1.0,,es_172
20464,4480,1,5535,AVALUO Y TASACION,CGF-PLS09 ,10,1,2013,1,0,2013,16,27,6,0,0,[0],1.0,,es_171
20471,4487,1,5536,ADMINISTRACION DE EMPRESAS,CGF-PLS09 ,10,1,2013,1,1,2013,0,0,0,0,0,[4],0.0,,es_155
20472,4488,1,5536,ADMINISTRACION DE EMPRESAS,CGF-PLS09 ,10,1,2013,1,1,2013,26,17,4,0,0,[3],1.0,,es_120
20473,4489,1,5536,ADMINISTRACION DE EMPRESAS,CGF-PLS09 ,10,1,2013,1,1,2013,23,22,5,0,0,[3],1.0,,es_156
20474,4490,1,5536,ADMINISTRACION DE EMPRESAS,CGF-PLS09 ,10,1,2013,1,1,2013,0,0,0,0,0,[4],0.0,,es_490
20475,4491,1,5536,ADMINISTRACION DE EMPRESAS,CGF-PLS09 ,10,1,2013,1,0,2013,22,9,3,38,0,[0],1.0,,es_823
20476,4492,1,5536,ADMINISTRACION DE EMPRESAS,CGF-PLS09 ,10,1,2013,1,1,2013,17,14,6,0,0,[2],1.0,,es_158
20477,4493,1,5536,ADMINISTRACION DE EMPRESAS,CGF-PLS09 ,10,1,2013,1,0,0,17,11,4,0,0,[0],1.0,,es_301
20478,4494,1,5536,ADMINISTRACION DE EMPRESAS,CGF-PLS09 ,10,1,2013,1,1,2012,0,0,0,0,0,[4],0.0,,es_127
20479,4495,1,5536,ADMINISTRACION DE EMPRESAS,CGF-PLS09 ,10,1,2013,1,1,2012,0,0,0,0,0,[2],0.0,,es_546
20480,4496,1,5536,ADMINISTRACION DE EMPRESAS,CGF-PLS09 ,10,1,2013,1,1,2013,22,10,1,0,0,[3],1.0,,es_337
20482,4498,1,5537,POLITICA Y LEGISLACION PROFESIONAL,CGF-PLS09 ,10,1,2013,1,0,2012,0,0,0,0,0,[0],0.0,,es_488
20483,4499,1,5537,POLITICA Y LEGISLACION PROFESIONAL,CGF-PLS09 ,10,1,2013,1,1,2013,18,30,10,0,0,[5],1.0,,es_1053
20484,4500,1,5537,POLITICA Y LEGISLACION PROFESIONAL,CGF-PLS09 ,10,1,2013,1,1,2013,21,27,10,0,0,[5],1.0,,es_413
20485,4501,1,5537,POLITICA Y LEGISLACION PROFESIONAL,CGF-PLS09 ,10,1,2013,1,1,2013,14,30,10,0,0,[4],1.0,,es_1106
20486,4502,1,5537,POLITICA Y LEGISLACION PROFESIONAL,CGF-PLS09 ,10,1,2013,1,0,0,9,0,0,0,0,[0],0.0,,es_172
20487,4503,1,5537,POLITICA Y LEGISLACION PROFESIONAL,CGF-PLS09 ,10,1,2013,1,1,2013,14,25,10,0,0,[3],1.0,,es_1188
20488,4504,1,5537,POLITICA Y LEGISLACION PROFESIONAL,CGF-PLS09 ,10,1,2013,1,0,0,0,0,0,0,0,[0],0.0,,es_579
20489,4505,1,5537,POLITICA Y LEGISLACION PROFESIONAL,CGF-PLS09 ,10,1,2013,1,0,0,14,0,10,0,0,[0],1.0,,es_443
20490,4506,1,5537,POLITICA Y LEGISLACION PROFESIONAL,CGF-PLS09 ,10,1,2013,1,0,0,7,0,0,0,0,[0],0.0,,es_171
20491,4507,1,5537,POLITICA Y LEGISLACION PROFESIONAL,CGF-PLS09 ,10,1,2013,1,1,2013,13,24,10,0,0,[3],1.0,,es_635
20492,4508,1,5537,POLITICA Y LEGISLACION PROFESIONAL,CGF-PLS09 ,10,1,2013,1,1,2013,18,20,10,0,0,[3],1.0,,es_391
20493,4509,1,5537,POLITICA Y LEGISLACION PROFESIONAL,CGF-PLS09 ,10,1,2013,1,0,0,3,13,0,0,0,[0],0.0,,es_1059
20494,4510,1,5538,PASANTIAS,CGF-PLS09 ,10,1,2013,1,0,2013,0,0,0,0,0,[0],0.0,,es_1051
20495,4511,1,5538,PASANTIAS,CGF-PLS09 ,10,1,2013,1,1,2013,0,0,0,0,0,[5],0.0,,es_1797
25049,3059,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2013,2,1,2013,10,27,0,0,0,[2],1.0,,es_255
25050,3060,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2013,2,1,2013,16,33,0,0,0,[4],1.0,,es_1054
25051,3061,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2013,2,1,2013,16,30,0,0,0,[3],1.0,,es_488
25052,3062,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2013,2,1,2013,15,35,0,0,0,[4],1.0,,es_1053
25053,3063,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2013,2,1,2012,0,0,0,0,0,[2],0.0,,es_414
25054,3064,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2013,2,1,2013,14,33,0,0,0,[4],1.0,,es_1106
25055,3065,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2013,2,1,2013,19,27,0,0,0,[3],1.0,,es_1045
25056,3066,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2013,2,1,2012,0,0,0,0,0,[2],0.0,,es_829
25057,3067,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2013,2,1,2013,16,31,0,0,0,[3],1.0,,es_1188
25058,3068,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2013,2,1,2013,18,30,0,0,0,[4],1.0,,es_1047
25059,3069,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2013,2,1,2013,18,33,0,0,0,[4],1.0,,es_579
25060,3070,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2013,2,1,2012,0,0,0,0,0,[4],0.0,,es_365
25061,3071,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2013,2,1,2013,14,30,0,0,0,[3],1.0,,es_635
25062,3072,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2013,2,1,2013,15,31,0,0,0,[3],1.0,,es_391
25063,3073,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2013,2,1,2013,16,31,0,0,0,[3],1.0,,es_1347
25064,3074,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2013,2,0,0,0,0,0,0,0,[0],0.0,,es_365
25065,3075,2,13508,BIOLOGIA AMBIENTAL,CGF-PLS13 ,5,1,2013,2,1,2013,9,14,7,38,0,[3],1.0,,es_255
25066,3076,2,13508,BIOLOGIA AMBIENTAL,CGF-PLS13 ,5,1,2013,2,1,2013,19,23,7,0,0,[5],1.0,,es_1054
25067,3077,2,13508,BIOLOGIA AMBIENTAL,CGF-PLS13 ,5,1,2013,2,0,2013,10,23,7,0,0,[0],1.0,,es_488
25068,3078,2,13508,BIOLOGIA AMBIENTAL,CGF-PLS13 ,5,1,2013,2,1,2013,0,27,9,0,0,[4],1.0,,es_1053
25069,3079,2,13508,BIOLOGIA AMBIENTAL,CGF-PLS13 ,5,1,2013,2,0,2013,9,20,7,33,0,[0],1.0,,es_414
25070,3080,2,13508,BIOLOGIA AMBIENTAL,CGF-PLS13 ,5,1,2013,2,1,2013,10,31,7,0,0,[5],1.0,,es_1055
25071,3081,2,13508,BIOLOGIA AMBIENTAL,CGF-PLS13 ,5,1,2013,2,1,2013,10,23,7,0,0,[4],1.0,,es_1046
25072,3082,2,13508,BIOLOGIA AMBIENTAL,CGF-PLS13 ,5,1,2013,2,0,0,0,0,0,0,0,[0],0.0,,es_824
25073,3083,2,13508,BIOLOGIA AMBIENTAL,CGF-PLS13 ,5,1,2013,2,1,2013,7,19,9,0,0,[3],1.0,,es_172
25074,3084,2,13508,BIOLOGIA AMBIENTAL,CGF-PLS13 ,5,1,2013,2,1,2013,11,19,7,0,0,[3],1.0,,es_579
25075,3085,2,13508,BIOLOGIA AMBIENTAL,CGF-PLS13 ,5,1,2013,2,1,2013,23,28,7,0,0,[5],1.0,,es_1050
25076,3086,2,13508,BIOLOGIA AMBIENTAL,CGF-PLS13 ,5,1,2013,2,1,2013,23,25,9,0,0,[5],1.0,,es_171
25077,3087,2,13508,BIOLOGIA AMBIENTAL,CGF-PLS13 ,5,1,2013,2,1,2013,24,31,7,0,0,[5],1.0,,es_635
25078,3088,2,13508,BIOLOGIA AMBIENTAL,CGF-PLS13 ,5,1,2013,2,0,2013,24,31,9,0,0,[0],1.0,,es_1749
25079,3089,2,13508,BIOLOGIA AMBIENTAL,CGF-PLS13 ,5,1,2013,2,0,2013,20,29,7,0,0,[0],1.0,,es_1347
25080,3090,2,13510,CARTOGRAFIA 1,CGF-PLS13 ,5,1,2013,2,1,2013,9,19,8,0,0,[3],1.0,,es_255
25081,3091,2,13510,CARTOGRAFIA 1,CGF-PLS13 ,5,1,2013,2,1,2013,14,34,10,0,0,[5],1.0,,es_1054
25082,3092,2,13510,CARTOGRAFIA 1,CGF-PLS13 ,5,1,2013,2,1,2013,3,34,8,0,0,[4],1.0,,es_488
25083,3093,2,13510,CARTOGRAFIA 1,CGF-PLS13 ,5,1,2013,2,1,2013,11,30,9,0,0,[3],1.0,,es_1053
25084,3094,2,13510,CARTOGRAFIA 1,CGF-PLS13 ,5,1,2013,2,1,2013,12,34,9,0,0,[5],1.0,,es_1106
25085,3095,2,13510,CARTOGRAFIA 1,CGF-PLS13 ,5,1,2013,2,1,2013,9,34,8,0,0,[5],1.0,,es_1045
25086,3096,2,13510,CARTOGRAFIA 1,CGF-PLS13 ,5,1,2013,2,1,2013,14,34,9,0,0,[5],1.0,,es_1188
25087,3097,2,13510,CARTOGRAFIA 1,CGF-PLS13 ,5,1,2013,2,1,2013,11,35,9,0,0,[5],1.0,,es_1047
25088,3098,2,13510,CARTOGRAFIA 1,CGF-PLS13 ,5,1,2013,2,1,2013,9,33,9,0,0,[4],1.0,,es_579
25089,3099,2,13510,CARTOGRAFIA 1,CGF-PLS13 ,5,1,2013,2,1,2013,6,34,9,0,0,[5],1.0,,es_635
25090,3100,2,13510,CARTOGRAFIA 1,CGF-PLS13 ,5,1,2013,2,1,2013,6,34,8,0,0,[4],1.0,,es_391
25091,3101,2,13510,CARTOGRAFIA 1,CGF-PLS13 ,5,1,2013,2,1,2013,8,34,9,0,0,[5],1.0,,es_1347
25092,3102,2,13511,SOCIOLOGIA,CGF-PLS13 ,5,1,2013,2,1,2013,19,6,10,0,0,[5],1.0,,es_822
25093,3103,2,13511,SOCIOLOGIA,CGF-PLS13 ,5,1,2013,2,1,2013,15,19,10,0,0,[2],1.0,,es_255
25094,3104,2,13511,SOCIOLOGIA,CGF-PLS13 ,5,1,2013,2,1,2013,21,29,10,0,0,[5],1.0,,es_1054
25095,3105,2,13511,SOCIOLOGIA,CGF-PLS13 ,5,1,2013,2,1,2013,17,32,10,0,0,[5],1.0,,es_488
25096,3106,2,13511,SOCIOLOGIA,CGF-PLS13 ,5,1,2013,2,1,2013,15,28,10,0,0,[5],1.0,,es_1053
25097,3107,2,13511,SOCIOLOGIA,CGF-PLS13 ,5,1,2013,2,1,2013,15,0,10,52,0,[4],1.0,,es_414
25098,3108,2,13511,SOCIOLOGIA,CGF-PLS13 ,5,1,2013,2,1,2013,17,25,10,0,0,[4],1.0,,es_1106
25099,3109,2,13511,SOCIOLOGIA,CGF-PLS13 ,5,1,2013,2,1,2013,22,32,10,0,0,[5],1.0,,es_1055
25100,3110,2,13511,SOCIOLOGIA,CGF-PLS13 ,5,1,2013,2,1,2013,18,26,10,0,0,[5],1.0,,es_1046
25101,3111,2,13511,SOCIOLOGIA,CGF-PLS13 ,5,1,2013,2,1,2013,22,36,10,0,0,[5],1.0,,es_824
25102,3112,2,13511,SOCIOLOGIA,CGF-PLS13 ,5,1,2013,2,1,2013,20,28,10,0,0,[5],1.0,,es_1057
25103,3113,2,13511,SOCIOLOGIA,CGF-PLS13 ,5,1,2013,2,1,2013,21,32,10,0,0,[5],1.0,,es_172
25104,3114,2,13511,SOCIOLOGIA,CGF-PLS13 ,5,1,2013,2,1,2013,22,29,10,0,0,[5],1.0,,es_1188
25105,3115,2,13511,SOCIOLOGIA,CGF-PLS13 ,5,1,2013,2,1,2013,15,29,10,0,0,[5],1.0,,es_579
25106,3116,2,13511,SOCIOLOGIA,CGF-PLS13 ,5,1,2013,2,1,2013,21,32,10,0,0,[5],1.0,,es_1050
25107,3117,2,13511,SOCIOLOGIA,CGF-PLS13 ,5,1,2013,2,1,2013,20,29,10,0,0,[5],1.0,,es_443
25108,3118,2,13511,SOCIOLOGIA,CGF-PLS13 ,5,1,2013,2,1,2013,20,31,10,0,0,[5],1.0,,es_171
25109,3119,2,13511,SOCIOLOGIA,CGF-PLS13 ,5,1,2013,2,0,0,20,0,10,0,0,[0],0.0,,es_365
25110,3120,2,13511,SOCIOLOGIA,CGF-PLS13 ,5,1,2013,2,1,2013,21,35,10,0,0,[5],1.0,,es_635
25111,3121,2,13511,SOCIOLOGIA,CGF-PLS13 ,5,1,2013,2,1,2013,21,33,10,0,0,[5],1.0,,es_391
25112,3122,2,13511,SOCIOLOGIA,CGF-PLS13 ,5,1,2013,2,1,2013,20,29,10,0,0,[5],1.0,,es_1347
25113,3123,2,13517,ECONOMIA POLITICA,CGF-PLS13 ,7,1,2013,2,0,0,0,0,0,0,0,[0],0.0,,es_822
25114,3124,2,13517,ECONOMIA POLITICA,CGF-PLS13 ,7,1,2013,2,1,2013,7,9,10,42,0,[2],1.0,,es_255
25115,3125,2,13517,ECONOMIA POLITICA,CGF-PLS13 ,7,1,2013,2,0,0,0,0,0,0,0,[0],0.0,,es_414
25116,3126,2,13517,ECONOMIA POLITICA,CGF-PLS13 ,7,1,2013,2,1,2013,21,24,10,0,0,[5],1.0,,es_1055
25117,3127,2,13517,ECONOMIA POLITICA,CGF-PLS13 ,7,1,2013,2,0,0,0,0,0,0,0,[0],0.0,,es_1046
25118,3128,2,13517,ECONOMIA POLITICA,CGF-PLS13 ,7,1,2013,2,1,2013,23,26,5,0,0,[4],1.0,,es_1057
25119,3129,2,13517,ECONOMIA POLITICA,CGF-PLS13 ,7,1,2013,2,1,2013,10,14,5,48,0,[4],1.0,,es_172
25120,3130,2,13517,ECONOMIA POLITICA,CGF-PLS13 ,7,1,2013,2,1,2013,15,29,10,0,0,[5],1.0,,es_443
25121,3131,2,13517,ECONOMIA POLITICA,CGF-PLS13 ,7,1,2013,2,1,2013,16,16,5,0,0,[3],1.0,,es_171
25122,3132,2,13517,ECONOMIA POLITICA,CGF-PLS13 ,7,1,2013,2,0,2013,14,14,10,0,0,[0],1.0,,es_365
25123,3133,2,13518,SIG ANALISIS ESPACIAL,CGF-PLS13 ,7,1,2013,2,1,2013,18,24,5,0,0,[4],1.0,,es_2103
25124,3134,2,13518,SIG ANALISIS ESPACIAL,CGF-PLS13 ,7,1,2013,2,1,2013,15,27,5,0,0,[4],1.0,,es_413
25125,3135,2,13518,SIG ANALISIS ESPACIAL,CGF-PLS13 ,7,1,2013,2,1,2013,15,26,5,0,0,[3],1.0,,es_443
25126,3136,2,13519,GEODESIA SATELITAL,CGF-PLS13 ,7,1,2013,2,1,2013,15,20,10,0,0,[3],1.0,,es_2103
25127,3137,2,13519,GEODESIA SATELITAL,CGF-PLS13 ,7,1,2013,2,1,2013,13,15,10,0,0,[3],1.0,,es_1046
25128,3138,2,13519,GEODESIA SATELITAL,CGF-PLS13 ,7,1,2013,2,1,2013,17,26,10,0,0,[4],1.0,,es_443
25129,3139,2,13519,GEODESIA SATELITAL,CGF-PLS13 ,7,1,2013,2,0,2013,14,19,10,0,0,[0],1.0,,es_365
25130,3140,2,13520,METEOROLOGIA Y CLIMATOLOGIA,CGF-PLS13 ,7,1,2013,2,1,2013,8,36,10,0,0,[5],1.0,,es_255
25131,3141,2,13520,METEOROLOGIA Y CLIMATOLOGIA,CGF-PLS13 ,7,1,2013,2,0,0,13,29,7,0,0,[0],0.0,,es_1053
25132,3142,2,13520,METEOROLOGIA Y CLIMATOLOGIA,CGF-PLS13 ,7,1,2013,2,1,2013,19,30,10,0,0,[5],1.0,,es_1045
